"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3340.DPorder";"session.node-9946.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"81";"80";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:47.595";"4";"1";"FINISHED";"RIGHT";"success";"281";"0";"2014-02-13 16:47:46.344";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"82";"81";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:50.131";"8";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-02-13 16:47:48.881";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"83";"82";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-13 16:47:52.669";"33";"0";"FINISHED";"LEFT";"success";"305";"0";"2014-02-13 16:47:51.419";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"84";"83";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:55.207";"26";"1";"FINISHED";"RIGHT";"success";"243";"0";"2014-02-13 16:47:53.957";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"85";"84";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:47:57.751";"21";"1";"FINISHED";"RIGHT";"success";"360";"0";"2014-02-13 16:47:56.501";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"86";"85";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:48:00.287";"16";"1";"FINISHED";"RIGHT";"success";"320";"0";"2014-02-13 16:47:59.037";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"87";"86";"module.training_block2.exec-6547.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-13 16:48:02.837";"31";"1";"FINISHED";"RIGHT";"success";"359";"0";"2014-02-13 16:48:01.587";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"88";"87";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:48:47.996";"29";"1";"FINISHED";"RIGHT";"success";"908";"0";"2014-02-13 16:48:46.746";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"89";"88";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:48:50.533";"23";"1";"FINISHED";"RIGHT";"success";"293";"0";"2014-02-13 16:48:49.283";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"90";"89";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:48:53.069";"31";"1";"FINISHED";"RIGHT";"success";"314";"0";"2014-02-13 16:48:51.819";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"91";"90";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:48:55.604";"4";"1";"FINISHED";"RIGHT";"success";"279";"0";"2014-02-13 16:48:54.354";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"92";"91";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:48:58.140";"12";"0";"FINISHED";"LEFT";"success";"270";"0";"2014-02-13 16:48:56.889";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"93";"92";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:00.675";"27";"1";"FINISHED";"RIGHT";"success";"280";"0";"2014-02-13 16:48:59.425";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"94";"93";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:03.210";"32";"0";"FINISHED";"LEFT";"success";"267";"0";"2014-02-13 16:49:01.960";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"95";"94";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:05.746";"25";"1";"FINISHED";"RIGHT";"success";"298";"0";"2014-02-13 16:49:04.496";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"96";"95";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:08.280";"18";"0";"FINISHED";"LEFT";"success";"301";"0";"2014-02-13 16:49:07.030";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"97";"96";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:10.815";"16";"1";"FINISHED";"RIGHT";"success";"300";"0";"2014-02-13 16:49:09.565";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"98";"97";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:13.349";"9";"1";"FINISHED";"RIGHT";"success";"349";"0";"2014-02-13 16:49:12.099";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"99";"98";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:15.892";"15";"1";"FINISHED";"RIGHT";"success";"270";"0";"2014-02-13 16:49:14.641";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"100";"99";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:18.427";"17";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-02-13 16:49:17.177";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"101";"100";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:20.962";"19";"1";"FINISHED";"RIGHT";"success";"348";"0";"2014-02-13 16:49:19.712";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"102";"101";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:23.496";"1";"0";"FINISHED";"LEFT";"success";"325";"0";"2014-02-13 16:49:22.246";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"103";"102";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:26.032";"5";"0";"FINISHED";"LEFT";"success";"356";"0";"2014-02-13 16:49:24.782";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"104";"103";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:28.575";"30";"0";"FINISHED";"LEFT";"success";"288";"0";"2014-02-13 16:49:27.325";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"105";"104";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:31.112";"0";"0";"FINISHED";"LEFT";"success";"254";"0";"2014-02-13 16:49:29.862";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"106";"105";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:33.648";"24";"0";"FINISHED";"LEFT";"success";"257";"0";"2014-02-13 16:49:32.397";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"107";"106";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:36.183";"34";"0";"FINISHED";"LEFT";"success";"265";"0";"2014-02-13 16:49:34.933";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"108";"107";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:38.717";"14";"0";"FINISHED";"LEFT";"success";"268";"0";"2014-02-13 16:49:37.467";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"109";"108";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:41.252";"35";"1";"FINISHED";"RIGHT";"success";"295";"0";"2014-02-13 16:49:40.002";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"110";"109";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:43.789";"33";"0";"FINISHED";"LEFT";"success";"287";"0";"2014-02-13 16:49:42.539";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"111";"110";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:46.328";"26";"0";"FINISHED";"LEFT";"success";"320";"0";"2014-02-13 16:49:45.078";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"112";"111";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:48.863";"11";"0";"FINISHED";"LEFT";"success";"317";"0";"2014-02-13 16:49:47.613";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"113";"112";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:51.398";"6";"1";"FINISHED";"RIGHT";"success";"291";"0";"2014-02-13 16:49:50.148";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"114";"113";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:53.932";"28";"1";"FINISHED";"RIGHT";"success";"362";"0";"2014-02-13 16:49:52.682";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"115";"114";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:49:56.468";"22";"1";"FINISHED";"RIGHT";"success";"316";"0";"2014-02-13 16:49:55.218";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"116";"115";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:49:59.004";"20";"1";"FINISHED";"RIGHT";"success";"305";"0";"2014-02-13 16:49:57.754";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"117";"116";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:01.539";"7";"1";"FINISHED";"RIGHT";"success";"321";"0";"2014-02-13 16:50:00.289";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"118";"117";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:04.079";"21";"1";"FINISHED";"RIGHT";"success";"321";"0";"2014-02-13 16:50:02.829";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"119";"118";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:06.625";"2";"1";"FINISHED";"RIGHT";"success";"273";"0";"2014-02-13 16:50:05.375";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"120";"119";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:09.162";"8";"1";"FINISHED";"RIGHT";"success";"276";"0";"2014-02-13 16:50:07.912";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"121";"120";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:11.695";"10";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-02-13 16:50:10.445";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"122";"121";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:14.230";"13";"0";"FINISHED";"LEFT";"success";"273";"0";"2014-02-13 16:50:12.980";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"123";"122";"module.training_block3.exec-8637.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:16.770";"3";"0";"FINISHED";"LEFT";"success";"352";"0";"2014-02-13 16:50:15.520";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"124";"123";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:32.256";"28";"0";"FINISHED";"LEFT";"success";"345";"0";"2014-02-13 16:50:31.006";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"125";"124";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:34.790";"11";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-02-13 16:50:33.540";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"126";"125";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:37.323";"35";"0";"FINISHED";"LEFT";"success";"311";"0";"2014-02-13 16:50:36.073";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"127";"126";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:39.857";"23";"1";"FINISHED";"RIGHT";"success";"263";"0";"2014-02-13 16:50:38.607";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"128";"127";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 16:50:42.391";"19";"0";"FINISHED";"LEFT";"success";"268";"0";"2014-02-13 16:50:41.140";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"129";"128";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:44.923";"24";"0";"FINISHED";"LEFT";"success";"278";"0";"2014-02-13 16:50:43.673";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_PPG";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-13 16:40:28.430";"2014-02-13 16:52:13.254";"1";"5";"0";"130";"129";"module.training_block4.exec-9124.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 16:50:47.459";"17";"1";"FINISHED";"RIGHT";"success";"294";"0";"2014-02-13 16:50:46.209";"2";;;;;;;;;;;;;;;;;;;;;
