"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3718.blockOrder";"session.node-3718.IATorder";"session.node-3718.keyOrder";"session.node-6928.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"238";"237";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:19.964";"3";"0";"FINISHED";"LEFT";"success";"295";"0";"2014-02-13 23:19:18.713";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"239";"238";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 23:19:22.502";"7";"0";"FINISHED";"LEFT";"success";"304";"0";"2014-02-13 23:19:21.252";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"240";"239";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:25.030";"20";"0";"FINISHED";"LEFT";"success";"354";"0";"2014-02-13 23:19:23.780";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"241";"240";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:27.568";"22";"0";"FINISHED";"LEFT";"success";"366";"0";"2014-02-13 23:19:26.318";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"242";"241";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:30.095";"23";"1";"FINISHED";"RIGHT";"success";"314";"0";"2014-02-13 23:19:28.845";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"243";"242";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:32.622";"8";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-02-13 23:19:31.372";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"244";"243";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:35.149";"33";"0";"FINISHED";"LEFT";"success";"335";"0";"2014-02-13 23:19:33.899";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"245";"244";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:37.678";"24";"0";"FINISHED";"LEFT";"success";"312";"0";"2014-02-13 23:19:36.427";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"246";"245";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 23:19:40.206";"6";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:19:38.956";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"247";"246";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:42.733";"26";"0";"FINISHED";"LEFT";"success";"303";"0";"2014-02-13 23:19:41.483";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"248";"247";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:45.270";"21";"0";"FINISHED";"LEFT";"success";"298";"0";"2014-02-13 23:19:44.020";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"249";"248";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:47.796";"32";"0";"FINISHED";"LEFT";"success";"327";"0";"2014-02-13 23:19:46.546";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"250";"249";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:50.323";"13";"0";"FINISHED";"LEFT";"success";"497";"0";"2014-02-13 23:19:49.073";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"251";"250";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:52.850";"34";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:19:51.600";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"252";"251";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:55.378";"18";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:19:54.127";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"253";"252";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:19:57.905";"30";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:19:56.655";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"254";"253";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:00.431";"31";"0";"FINISHED";"LEFT";"success";"338";"0";"2014-02-13 23:19:59.181";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"255";"254";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:02.958";"4";"0";"FINISHED";"LEFT";"success";"424";"0";"2014-02-13 23:20:01.708";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"256";"255";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:05.485";"19";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:20:04.235";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"257";"256";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:08.013";"14";"0";"FINISHED";"LEFT";"success";"391";"0";"2014-02-13 23:20:06.763";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"258";"257";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:10.541";"27";"0";"FINISHED";"LEFT";"success";"419";"0";"2014-02-13 23:20:09.291";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"259";"258";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:13.069";"9";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:20:11.819";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"260";"259";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:15.596";"35";"0";"FINISHED";"LEFT";"success";"354";"0";"2014-02-13 23:20:14.346";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"261";"260";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:18.134";"17";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:20:16.884";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"262";"261";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:20.660";"2";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:20:19.410";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"263";"262";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:23.189";"15";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-02-13 23:20:21.939";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"264";"263";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 23:20:25.717";"12";"0";"FINISHED";"LEFT";"success";"422";"0";"2014-02-13 23:20:24.466";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"265";"264";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-13 23:20:28.245";"16";"0";"FINISHED";"LEFT";"success";"433";"0";"2014-02-13 23:20:26.995";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"266";"265";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:30.774";"25";"0";"FINISHED";"LEFT";"success";"377";"0";"2014-02-13 23:20:29.524";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"267";"266";"module.training_block7.exec-3153.GoNoGo7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:33.301";"29";"0";"FINISHED";"LEFT";"success";"385";"0";"2014-02-13 23:20:32.051";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"268";"267";"module.training_block8.exec-9907.GoNoGo8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:48.352";"30";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-02-13 23:20:47.102";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"269";"268";"module.training_block8.exec-9907.GoNoGo8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:50.880";"31";"1";"FINISHED";"RIGHT";"success";"403";"0";"2014-02-13 23:20:49.630";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"270";"269";"module.training_block8.exec-9907.GoNoGo8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:53.407";"17";"0";"FINISHED";"LEFT";"success";"314";"0";"2014-02-13 23:20:52.157";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ELC";"1992";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2014-02-13 23:06:42.884";"2014-02-13 23:29:01.964";"1";"0";"0";"0";"0";"271";"270";"module.training_block8.exec-9907.GoNoGo8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-13 23:20:55.934";"23";"1";"FINISHED";"RIGHT";"success";"316";"0";"2014-02-13 23:20:54.684";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
