"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2964.blockOrder";"session.node-2964.IATorder";"session.node-2964.keyOrder";"session.node-4522.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"38";"37";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:10.684";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"329";"0";"2015-03-09 13:49:09.420";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"39";"38";"module.training_block1.exec-6047.GoNoGo1";"1258";"2015-03-09 13:49:13.226";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"347";"0";"2015-03-09 13:49:11.963";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"40";"39";"module.training_block1.exec-6047.GoNoGo1";"1261";"2015-03-09 13:49:15.769";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"767";"0";"2015-03-09 13:49:14.506";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"41";"40";"module.training_block1.exec-6047.GoNoGo1";"1261";"2015-03-09 13:49:18.312";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"448";"0";"2015-03-09 13:49:17.048";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"42";"41";"module.training_block1.exec-6047.GoNoGo1";"1256";"2015-03-09 13:49:20.855";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"436";"0";"2015-03-09 13:49:19.591";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"43";"42";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:23.398";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"415";"0";"2015-03-09 13:49:22.134";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"44";"43";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:25.940";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"440";"0";"2015-03-09 13:49:24.677";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"45";"44";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:28.483";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"465";"0";"2015-03-09 13:49:27.220";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"46";"45";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:31.026";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"474";"0";"2015-03-09 13:49:29.762";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"47";"46";"module.training_block1.exec-6047.GoNoGo1";"1258";"2015-03-09 13:49:33.569";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"452";"0";"2015-03-09 13:49:32.305";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"48";"47";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:36.112";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"533";"0";"2015-03-09 13:49:34.848";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"49";"48";"module.training_block1.exec-6047.GoNoGo1";"1257";"2015-03-09 13:49:38.654";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"310";"0";"2015-03-09 13:49:37.391";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"50";"49";"module.training_block1.exec-6047.GoNoGo1";"1261";"2015-03-09 13:49:41.197";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"339";"0";"2015-03-09 13:49:39.934";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"51";"50";"module.training_block1.exec-6047.GoNoGo1";"1261";"2015-03-09 13:49:43.740";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"340";"0";"2015-03-09 13:49:42.476";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"52";"51";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:49:54.894";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"322";"0";"2015-03-09 13:49:53.630";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"53";"52";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:49:57.437";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"331";"0";"2015-03-09 13:49:56.173";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"54";"53";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:49:59.980";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"349";"0";"2015-03-09 13:49:58.716";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"55";"54";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:02.522";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"374";"0";"2015-03-09 13:50:01.259";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"56";"55";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:05.065";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"359";"0";"2015-03-09 13:50:03.802";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"57";"56";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:07.608";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"360";"0";"2015-03-09 13:50:06.344";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"58";"57";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:10.151";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"337";"0";"2015-03-09 13:50:08.887";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"59";"58";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:12.694";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"530";"0";"2015-03-09 13:50:11.430";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"60";"59";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:15.236";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"332";"0";"2015-03-09 13:50:13.973";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"61";"60";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:17.779";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"317";"0";"2015-03-09 13:50:16.516";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"62";"61";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:20.322";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"390";"0";"2015-03-09 13:50:19.059";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"63";"62";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:22.865";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"471";"0";"2015-03-09 13:50:21.601";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"64";"63";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:25.408";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"512";"0";"2015-03-09 13:50:24.144";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"65";"64";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:27.951";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"353";"0";"2015-03-09 13:50:26.687";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"66";"65";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:30.493";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"347";"0";"2015-03-09 13:50:29.230";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"67";"66";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:33.036";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"492";"0";"2015-03-09 13:50:31.773";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"68";"67";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:35.579";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"477";"0";"2015-03-09 13:50:34.315";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"69";"68";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:38.122";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"470";"0";"2015-03-09 13:50:36.858";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"70";"69";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:40.665";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"399";"0";"2015-03-09 13:50:39.401";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"71";"70";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:43.207";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"329";"0";"2015-03-09 13:50:41.944";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"72";"71";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:45.750";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"322";"0";"2015-03-09 13:50:44.487";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"73";"72";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:48.293";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"291";"0";"2015-03-09 13:50:47.029";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"74";"73";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:50.836";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"324";"0";"2015-03-09 13:50:49.572";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"75";"74";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:53.379";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"309";"0";"2015-03-09 13:50:52.115";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"76";"75";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:55.921";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"511";"0";"2015-03-09 13:50:54.658";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"77";"76";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:50:58.464";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"312";"0";"2015-03-09 13:50:57.201";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"78";"77";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:51:01.007";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"449";"0";"2015-03-09 13:50:59.743";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2013_022";"1995";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2015-03-09 13:46:41.157";"2015-03-09 13:58:10.881";"1";"0";"0";"1";"0";"79";"78";"module.training_block2.exec-5067.GoNoGo2";;;;;;;;;;;;;"1261";"2015-03-09 13:51:03.550";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"338";"0";"2015-03-09 13:51:02.286";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
