"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4143.conditionType";"session.node-9122.blockOrder";"session.node-9122.IATorder";"session.node-9122.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"37";"36";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:19.650";"3";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:19:18.400";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"38";"37";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:22.172";"27";"1";"FINISHED";"RIGHT";"failure";"381";"1";"2013-12-18 12:19:20.922";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"39";"38";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:24.699";"22";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:19:23.449";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"40";"39";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:27.225";"21";"1";"FINISHED";"RIGHT";"success";"345";"0";"2013-12-18 12:19:25.975";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"41";"40";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:29.750";"10";"1";"FINISHED";"RIGHT";"success";"548";"0";"2013-12-18 12:19:28.500";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"42";"41";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:32.274";"20";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:19:31.024";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"43";"42";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:34.798";"24";"1";"FINISHED";"RIGHT";"success";"331";"0";"2013-12-18 12:19:33.548";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"44";"43";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:37.323";"19";"1";"FINISHED";"RIGHT";"success";"431";"0";"2013-12-18 12:19:36.073";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"45";"44";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:39.847";"16";"0";"FINISHED";"LEFT";"success";"538";"0";"2013-12-18 12:19:38.597";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"46";"45";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:42.378";"0";"0";"FINISHED";"LEFT";"success";"655";"0";"2013-12-18 12:19:41.128";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"47";"46";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:44.903";"33";"0";"FINISHED";"LEFT";"success";"682";"0";"2013-12-18 12:19:43.653";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"48";"47";"module.training_block1.exec-7704.GoNoGo1";"1250";"2013-12-18 12:19:47.429";"12";"0";"FINISHED";"LEFT";"failure";"613";"1";"2013-12-18 12:19:46.179";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"49";"48";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:49.954";"35";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:19:48.704";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"50";"49";"module.training_block1.exec-7704.GoNoGo1";"1249";"2013-12-18 12:19:52.478";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:19:51.228";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"51";"50";"module.training_block1.exec-7704.GoNoGo1";"1250";"2013-12-18 12:19:55.003";"17";"1";"FINISHED";"RIGHT";"success";"494";"0";"2013-12-18 12:19:53.753";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"52";"51";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:10.650";"6";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:09.400";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"53";"52";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:13.171";"2";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:11.921";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"54";"53";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:15.693";"11";"0";"FINISHED";"LEFT";"success";"581";"0";"2013-12-18 12:20:14.443";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"55";"54";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:18.214";"22";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:16.964";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"56";"55";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:20.735";"18";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:19.485";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"57";"56";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:23.256";"16";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:22.006";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"58";"57";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:25.777";"23";"0";"FINISHED";"LEFT";"success";"481";"0";"2013-12-18 12:20:24.527";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"59";"58";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:28.297";"9";"1";"FINISHED";"RIGHT";"success";"544";"0";"2013-12-18 12:20:27.047";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"60";"59";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:30.818";"29";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:29.568";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"61";"60";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:33.338";"25";"0";"FINISHED";"LEFT";"success";"1207";"0";"2013-12-18 12:20:32.088";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"62";"61";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:35.858";"1";"0";"FINISHED";"LEFT";"success";"464";"0";"2013-12-18 12:20:34.608";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"63";"62";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:38.377";"27";"0";"FINISHED";"LEFT";"success";"496";"0";"2013-12-18 12:20:37.127";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"64";"63";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:40.897";"20";"0";"FINISHED";"LEFT";"success";"825";"0";"2013-12-18 12:20:39.647";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"65";"64";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:43.417";"35";"1";"FINISHED";"RIGHT";"failure";"464";"1";"2013-12-18 12:20:42.167";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"66";"65";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:45.937";"24";"1";"FINISHED";"RIGHT";"success";"441";"0";"2013-12-18 12:20:44.687";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"67";"66";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:48.458";"17";"1";"FINISHED";"RIGHT";"success";"559";"0";"2013-12-18 12:20:47.208";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"68";"67";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:50.977";"34";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:49.727";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"69";"68";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:20:53.498";"28";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:52.248";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"70";"69";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:56.023";"12";"0";"FINISHED";"LEFT";"success";"419";"0";"2013-12-18 12:20:54.773";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"71";"70";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:20:58.542";"5";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:57.292";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"72";"71";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:01.062";"31";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:20:59.812";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"73";"72";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:03.582";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:02.332";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"74";"73";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:21:06.101";"15";"0";"FINISHED";"LEFT";"success";"380";"0";"2013-12-18 12:21:04.851";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"75";"74";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:08.620";"14";"1";"FINISHED";"RIGHT";"success";"502";"0";"2013-12-18 12:21:07.370";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"76";"75";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:11.138";"26";"1";"FINISHED";"RIGHT";"success";"695";"0";"2013-12-18 12:21:09.888";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"77";"76";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:21:13.656";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:12.406";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"78";"77";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:16.175";"33";"1";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:14.925";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"79";"78";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1249";"2013-12-18 12:21:18.694";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2013-12-18 12:21:17.444";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"181213";;;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"1";"1";"2013-12-18 12:17:16.635";"";"0";"1";"1";"1";"1";"80";"79";"module.training_block2.exec-1797.GoNoGo2";;;;;;;;;;;;"1250";"2013-12-18 12:21:21.212";"3";"1";"FINISHED";"RIGHT";"failure";"333";"1";"2013-12-18 12:21:19.962";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
