"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2753.blockOrder";"session.node-2753.IATorder";"session.node-2753.keyOrder";"session.node-4199.conditionType";"session.node-4255.conditionType";"session.node-6061.conditionType";"session.node-7726.blockOrder";"session.node-7726.IATorder";"session.node-7726.keyOrder";"session.node-8241.blockOrder";"session.node-8241.IATorder";"session.node-8241.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"326";"325";"module.IAT_practice1.exec-6162.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:19.062";"FINISHED";"PLEASANT";"success";"677";"2014-02-11 13:51:17.359";"IAT_Ppractice.csv";"1";"delicious";;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"327";"326";"module.IAT_practice1.exec-6162.IAT_Practice1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:20.765";"FINISHED";"PLEASANT";"success";"838";"2014-02-11 13:51:19.062";"IAT_Ppractice.csv";"1";"tasty";;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"328";"327";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1695";"2014-02-11 13:51:31.187";"FINISHED";"PLEASANT";"success";"652";"2014-02-11 13:51:29.484";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"329";"328";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1699";"2014-02-11 13:51:32.906";"FINISHED";"PLEASANT";"success";"1106";"2014-02-11 13:51:31.203";"IAT_PP.csv";"1";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"330";"329";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:34.609";"FINISHED";"PLEASANT";"success";"897";"2014-02-11 13:51:32.906";"IAT_PP.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"331";"330";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:36.312";"FINISHED";"NEUTRAL";"success";"922";"2014-02-11 13:51:34.609";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"332";"331";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:38.015";"FINISHED";"PLEASANT";"success";"555";"2014-02-11 13:51:36.312";"IAT_PP.csv";"1";"A4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"333";"332";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-02-11 13:51:39.718";"FINISHED";"NEUTRAL";"success";"781";"2014-02-11 13:51:38.015";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"334";"333";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:41.421";"FINISHED";"PLEASANT";"success";"509";"2014-02-11 13:51:39.718";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"335";"334";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:43.125";"FINISHED";"PLEASANT";"success";"693";"2014-02-11 13:51:41.421";"IAT_PP.csv";"1";"tasty";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"336";"335";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:44.843";"FINISHED";"PLEASANT";"success";"190";"2014-02-11 13:51:43.140";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"337";"336";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:46.546";"FINISHED";"PLEASANT";"success";"672";"2014-02-11 13:51:44.843";"IAT_PP.csv";"1";"delicious";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"338";"337";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:48.250";"FINISHED";"PLEASANT";"success";"512";"2014-02-11 13:51:46.546";"IAT_PP.csv";"1";"great";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"339";"338";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:49.953";"FINISHED";"NEUTRAL";"success";"593";"2014-02-11 13:51:48.250";"IAT_PP.csv";"2";"moderate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"340";"339";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-02-11 13:51:51.671";"FINISHED";"PLEASANT";"success";"516";"2014-02-11 13:51:49.968";"IAT_PP.csv";"1";"A1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"341";"340";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:53.375";"FINISHED";"NEUTRAL";"success";"819";"2014-02-11 13:51:51.671";"IAT_PP.csv";"2";"undefined";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"342";"341";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1692";"2014-02-11 13:51:55.078";"FINISHED";"PLEASANT";"success";"654";"2014-02-11 13:51:53.375";"IAT_PP.csv";"1";"outstanding";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"343";"342";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:56.781";"FINISHED";"NEUTRAL";"success";"637";"2014-02-11 13:51:55.078";"IAT_PP.csv";"2";"undefined";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"344";"343";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:51:58.484";"FINISHED";"NEUTRAL";"success";"606";"2014-02-11 13:51:56.781";"IAT_PP.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"345";"344";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:00.187";"FINISHED";"NEUTRAL";"success";"679";"2014-02-11 13:51:58.484";"IAT_PP.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"346";"345";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:01.890";"FINISHED";"NEUTRAL";"success";"591";"2014-02-11 13:52:00.187";"IAT_PP.csv";"2";"adequate";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"347";"346";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1687";"2014-02-11 13:52:03.593";"FINISHED";"PLEASANT";"success";"549";"2014-02-11 13:52:01.890";"IAT_PP.csv";"1";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"348";"347";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1700";"2014-02-11 13:52:05.312";"FINISHED";"PLEASANT";"success";"611";"2014-02-11 13:52:03.609";"IAT_PP.csv";"1";"A2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"349";"348";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:07.015";"FINISHED";"PLEASANT";"success";"714";"2014-02-11 13:52:05.312";"IAT_PP.csv";"1";"A0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"350";"349";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1689";"2014-02-11 13:52:08.718";"FINISHED";"PLEASANT";"success";"722";"2014-02-11 13:52:07.015";"IAT_PP.csv";"1";"A5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"351";"350";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:10.421";"FINISHED";"NEUTRAL";"success";"772";"2014-02-11 13:52:08.718";"IAT_PP.csv";"2";"general";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"352";"351";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:12.125";"FINISHED";"NEUTRAL";"failure";"469";"2014-02-11 13:52:10.421";"IAT_PP.csv";"1";"delightful";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"353";"352";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1690";"2014-02-11 13:52:13.828";"FINISHED";"PLEASANT";"success";"965";"2014-02-11 13:52:12.125";"IAT_PP.csv";"1";"A3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2prac_ANA";"1994";;"Windows 7";"Rachels Experiment";"1.0";"1";"1";"1";"1";"3";"3";"2014-02-11 13:34:36.859";"2014-02-11 14:01:25.156";"1";"0";"0";"1";"0";;;;;;;;;"354";"353";"module.IAT_Block1.exec-6205.IAT_block1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1693";"2014-02-11 13:52:15.531";"FINISHED";"NEUTRAL";"success";"705";"2014-02-11 13:52:13.828";"IAT_PP.csv";"2";"ordinary";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
