"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4028.conditionType";"session.node-5486.blockOrder";"session.node-5486.IATorder";"session.node-5486.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"75";"74";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:49:59.911";"ST_failedStop";"22";"0";"FINISHED";"LEFT";"failure";"502";"1";"2014-09-11 13:49:58.661";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"76";"75";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:02.437";"ST_correctStop";"0";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:01.187";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"77";"76";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 13:50:04.967";"ST_correctStop";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:03.717";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"78";"77";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 13:50:07.494";"ST_correctStop";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:06.244";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"79";"78";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:10.025";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:08.775";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"80";"79";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 13:50:12.556";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"913";"0";"2014-09-11 13:50:11.306";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"81";"80";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:15.082";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"660";"0";"2014-09-11 13:50:13.832";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"82";"81";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-11 13:50:17.614";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"592";"0";"2014-09-11 13:50:16.364";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"83";"82";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:20.140";"ST_correctStop";"20";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:18.890";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"84";"83";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:22.668";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"801";"0";"2014-09-11 13:50:21.418";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"85";"84";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:25.188";"ST_correctStop";"4";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:23.938";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"86";"85";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:27.715";"ST_correctStop";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:26.465";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"87";"86";"module.training_block2.exec-4614.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-11 13:50:30.239";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"510";"0";"2014-09-11 13:50:28.989";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"88";"87";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:42.268";"ST_correctStop";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:41.018";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"89";"88";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:44.782";"ST_correctStop";"31";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:43.532";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"90";"89";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:47.317";"ST_correctStop";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:46.067";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"91";"90";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:49.841";"ST_correctStop";"3";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:48.591";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"92";"91";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:52.363";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:51.113";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"93";"92";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:54.883";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:53.633";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"94";"93";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:57.404";"ST_correctStop";"21";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:50:56.154";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"95";"94";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:50:59.924";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"473";"0";"2014-09-11 13:50:58.674";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"96";"95";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:02.445";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"529";"0";"2014-09-11 13:51:01.195";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"97";"96";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:04.970";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"420";"0";"2014-09-11 13:51:03.720";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"98";"97";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:07.496";"ST_correctStop";"2";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:06.246";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"99";"98";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:10.021";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"537";"0";"2014-09-11 13:51:08.771";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"100";"99";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:12.547";"ST_correctStop";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:11.297";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"101";"100";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:15.071";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"719";"0";"2014-09-11 13:51:13.821";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"102";"101";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:17.592";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"517";"0";"2014-09-11 13:51:16.342";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"103";"102";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:20.113";"ST_correctStop";"35";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:18.863";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"104";"103";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:22.634";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"580";"0";"2014-09-11 13:51:21.384";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"105";"104";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:25.154";"ST_correctStop";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:23.904";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"106";"105";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:27.674";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"563";"0";"2014-09-11 13:51:26.424";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"107";"106";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:30.198";"ST_correctStop";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:28.948";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"108";"107";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:32.716";"ST_correctStop";"20";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:31.466";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"109";"108";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-09-11 13:51:35.243";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"516";"0";"2014-09-11 13:51:33.993";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"110";"109";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:37.767";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"599";"0";"2014-09-11 13:51:36.517";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"111";"110";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:40.291";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"538";"0";"2014-09-11 13:51:39.041";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"112";"111";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:42.816";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"526";"0";"2014-09-11 13:51:41.566";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"113";"112";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:45.340";"ST_correctStop";"25";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 13:51:44.090";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"vermillionaire";"1986";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-11 13:45:03.781";"2014-09-11 14:00:16.748";"1";"1";"1";"0";"1";"114";"113";"module.training_block3.exec-3963.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-11 13:51:47.861";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"505";"0";"2014-09-11 13:51:46.611";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
