"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3481.blockOrder";"session.node-3481.IATorder";"session.node-3481.keyOrder";"session.node-3829.blockOrder";"session.node-3829.IATorder";"session.node-3829.keyOrder";"session.node-6764.blockOrder";"session.node-6764.IATorder";"session.node-6764.keyOrder";"session.node-7631.conditionType";"session.node-8799.conditionType";"session.node-9337.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"52";"51";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:03:48.538";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"350";"0";"2014-09-09 23:03:47.288";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"53";"52";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:03:51.076";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"304";"0";"2014-09-09 23:03:49.826";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"54";"53";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:03:53.613";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"337";"0";"2014-09-09 23:03:52.363";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"55";"54";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:03:56.153";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"370";"0";"2014-09-09 23:03:54.902";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"56";"55";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:03:58.690";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"404";"0";"2014-09-09 23:03:57.440";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"57";"56";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:01.227";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"375";"0";"2014-09-09 23:03:59.977";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"58";"57";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:03.765";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"417";"0";"2014-09-09 23:04:02.515";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"59";"58";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:06.301";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"277";"0";"2014-09-09 23:04:05.051";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"60";"59";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:08.837";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"416";"0";"2014-09-09 23:04:07.587";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"61";"60";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:11.372";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"412";"0";"2014-09-09 23:04:10.122";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"62";"61";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:13.916";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"401";"0";"2014-09-09 23:04:12.665";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"63";"62";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:16.450";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"366";"0";"2014-09-09 23:04:15.200";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"64";"63";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:18.983";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-09-09 23:04:17.733";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"65";"64";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:21.525";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"307";"0";"2014-09-09 23:04:20.275";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"66";"65";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:24.056";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"706";"0";"2014-09-09 23:04:22.806";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"67";"66";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:26.592";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"422";"0";"2014-09-09 23:04:25.342";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"68";"67";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:29.126";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"277";"0";"2014-09-09 23:04:27.876";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"69";"68";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:31.660";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"434";"0";"2014-09-09 23:04:30.409";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"70";"69";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:34.191";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"387";"0";"2014-09-09 23:04:32.941";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"71";"70";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:36.724";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"274";"0";"2014-09-09 23:04:35.474";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"72";"71";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:39.257";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"304";"0";"2014-09-09 23:04:38.007";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"73";"72";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:41.787";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"320";"0";"2014-09-09 23:04:40.537";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"74";"73";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:44.320";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"376";"0";"2014-09-09 23:04:43.070";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"75";"74";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:46.852";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"273";"0";"2014-09-09 23:04:45.602";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"76";"75";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:49.394";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"303";"0";"2014-09-09 23:04:48.143";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"77";"76";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:51.926";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"429";"0";"2014-09-09 23:04:50.676";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"78";"77";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:54.457";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"350";"0";"2014-09-09 23:04:53.207";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"79";"78";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:04:56.998";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"334";"0";"2014-09-09 23:04:55.748";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"80";"79";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:04:59.539";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-09-09 23:04:58.289";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"81";"80";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:05:02.070";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-09-09 23:05:00.820";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"82";"81";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:05:04.602";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"300";"0";"2014-09-09 23:05:03.352";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"83";"82";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1249";"2014-09-09 23:05:07.140";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"342";"0";"2014-09-09 23:05:05.889";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"84";"83";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:05:09.673";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"476";"0";"2014-09-09 23:05:08.423";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"85";"84";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:05:12.204";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"262";"0";"2014-09-09 23:05:10.954";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"86";"85";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:05:14.737";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"388";"0";"2014-09-09 23:05:13.487";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"87";"86";"module.training_block2.exec-9730.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-09 23:05:17.271";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"418";"0";"2014-09-09 23:05:16.021";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"88";"87";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:28.093";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"677";"0";"2014-09-09 23:05:26.843";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"89";"88";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:30.625";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-09-09 23:05:29.375";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"90";"89";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:33.158";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"364";"0";"2014-09-09 23:05:31.908";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"91";"90";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:35.691";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"330";"0";"2014-09-09 23:05:34.441";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"RGN078";"1987";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-09 23:00:03.474";"2014-09-09 23:12:46.377";"1";;;;;;;"1";"1";"0";;;"0";"92";"91";"module.training_block3.exec-7355.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-09-09 23:05:38.224";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"392";"0";"2014-09-09 23:05:36.974";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
