"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1212.conditionType";"session.node-1575.blockOrder";"session.node-1575.IATorder";"session.node-1575.keyOrder";"session.node-2155.blockOrder";"session.node-2155.IATorder";"session.node-2155.keyOrder";"session.node-6547.conditionType";"session.node-7411.blockOrder";"session.node-7411.IATorder";"session.node-7411.keyOrder";"session.node-9878.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"58";"57";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-30 12:48:15.986";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"312";"0";"2014-09-30 12:48:14.736";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"59";"58";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:18.501";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"355";"0";"2014-09-30 12:48:17.251";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"60";"59";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:21.017";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"368";"0";"2014-09-30 12:48:19.767";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"61";"60";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:23.533";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"268";"0";"2014-09-30 12:48:22.283";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"62";"61";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:26.048";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"280";"0";"2014-09-30 12:48:24.798";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"63";"62";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:28.564";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-09-30 12:48:27.314";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"64";"63";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:31.080";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"353";"0";"2014-09-30 12:48:29.830";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"65";"64";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:33.595";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"358";"0";"2014-09-30 12:48:32.345";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"66";"65";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:36.111";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-09-30 12:48:34.861";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"67";"66";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:38.626";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"390";"0";"2014-09-30 12:48:37.376";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"68";"67";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:41.142";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"307";"0";"2014-09-30 12:48:39.892";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"69";"68";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:43.658";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"383";"0";"2014-09-30 12:48:42.408";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"70";"69";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:46.173";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"347";"0";"2014-09-30 12:48:44.923";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"71";"70";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:48.689";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"336";"0";"2014-09-30 12:48:47.439";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"72";"71";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:51.205";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"452";"0";"2014-09-30 12:48:49.955";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"73";"72";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:53.720";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"313";"0";"2014-09-30 12:48:52.470";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"74";"73";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:56.236";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"301";"0";"2014-09-30 12:48:54.986";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"75";"74";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:48:58.767";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"314";"0";"2014-09-30 12:48:57.517";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"76";"75";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:01.283";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-09-30 12:49:00.033";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"77";"76";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:03.798";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"331";"0";"2014-09-30 12:49:02.548";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"78";"77";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:06.314";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"319";"0";"2014-09-30 12:49:05.064";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"79";"78";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:08.830";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"315";"0";"2014-09-30 12:49:07.580";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"80";"79";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:11.345";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"400";"0";"2014-09-30 12:49:10.095";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"81";"80";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-30 12:49:13.861";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"476";"0";"2014-09-30 12:49:12.611";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"82";"81";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:16.376";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"449";"0";"2014-09-30 12:49:15.126";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"83";"82";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-30 12:49:18.892";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"357";"0";"2014-09-30 12:49:17.642";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"84";"83";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:21.423";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"514";"0";"2014-09-30 12:49:20.173";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"85";"84";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:23.939";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"414";"0";"2014-09-30 12:49:22.689";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"86";"85";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1247";"2014-09-30 12:49:26.455";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"370";"0";"2014-09-30 12:49:25.205";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"87";"86";"module.training_block2.exec-6095.GoNoGo2";;;;;;;;;;;;;"1248";"2014-09-30 12:49:28.970";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"456";"0";"2014-09-30 12:49:27.720";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"88";"87";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1247";"2014-09-30 12:49:39.595";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"398";"0";"2014-09-30 12:49:38.345";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"89";"88";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:42.111";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"314";"0";"2014-09-30 12:49:40.861";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"90";"89";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:44.626";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"367";"0";"2014-09-30 12:49:43.376";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"91";"90";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:47.142";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"307";"0";"2014-09-30 12:49:45.892";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"92";"91";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:49.658";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"375";"0";"2014-09-30 12:49:48.408";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"93";"92";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:52.158";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"316";"0";"2014-09-30 12:49:50.908";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"kiki96";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-09-30 12:44:36.658";"2014-09-30 12:59:44.376";"1";"0";"1";"1";"1";;;;;;;;;"94";"93";"module.training_block3.exec-5907.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-09-30 12:49:54.673";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"304";"0";"2014-09-30 12:49:53.423";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
