"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1737.blockOrder";"session.node-1737.IATorder";"session.node-1737.keyOrder";"session.node-2339.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"43";"42";"module.training_block1.exec-6717.GoNoGo1";"1250";"2014-08-06 11:25:03.180";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"335";"0";"2014-08-06 11:25:01.930";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"44";"43";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:05.731";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"365";"0";"2014-08-06 11:25:04.481";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"45";"44";"module.training_block1.exec-6717.GoNoGo1";"1250";"2014-08-06 11:25:08.381";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-08-06 11:25:07.131";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"46";"45";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:10.941";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"372";"0";"2014-08-06 11:25:09.691";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"47";"46";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:13.497";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"395";"0";"2014-08-06 11:25:12.247";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"48";"47";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:16.049";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-08-06 11:25:14.799";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"49";"48";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:18.593";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-08-06 11:25:17.343";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"50";"49";"module.training_block1.exec-6717.GoNoGo1";"1249";"2014-08-06 11:25:21.153";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"433";"0";"2014-08-06 11:25:19.902";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"51";"50";"module.training_block1.exec-6717.GoNoGo1";"1250";"2014-08-06 11:25:23.703";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"390";"0";"2014-08-06 11:25:22.453";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"52";"51";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:34.883";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"410";"0";"2014-08-06 11:25:33.633";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"53";"52";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:37.428";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"353";"0";"2014-08-06 11:25:36.178";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"54";"53";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:39.982";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"303";"0";"2014-08-06 11:25:38.732";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"55";"54";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:42.527";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"362";"0";"2014-08-06 11:25:41.277";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"56";"55";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:45.056";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"323";"0";"2014-08-06 11:25:43.806";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"57";"56";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:47.598";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-08-06 11:25:46.348";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"58";"57";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:50.132";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"365";"0";"2014-08-06 11:25:48.882";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"59";"58";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1250";"2014-08-06 11:25:52.674";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"335";"0";"2014-08-06 11:25:51.424";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"60";"59";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:55.209";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"333";"0";"2014-08-06 11:25:53.959";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"61";"60";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:25:57.753";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"376";"0";"2014-08-06 11:25:56.503";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"62";"61";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:00.294";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-08-06 11:25:59.044";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"63";"62";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1250";"2014-08-06 11:26:02.835";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"444";"0";"2014-08-06 11:26:01.585";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"64";"63";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:05.372";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"416";"0";"2014-08-06 11:26:04.122";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"65";"64";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:07.912";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"521";"0";"2014-08-06 11:26:06.662";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"66";"65";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:10.553";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"373";"0";"2014-08-06 11:26:09.303";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"67";"66";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:13.092";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"357";"0";"2014-08-06 11:26:11.842";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"68";"67";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:15.634";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"359";"0";"2014-08-06 11:26:14.384";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"69";"68";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:18.173";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-08-06 11:26:16.923";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"70";"69";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:20.711";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"379";"0";"2014-08-06 11:26:19.461";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"71";"70";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:23.235";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-08-06 11:26:21.985";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"72";"71";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:25.771";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"336";"0";"2014-08-06 11:26:24.521";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"73";"72";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:28.309";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"411";"0";"2014-08-06 11:26:27.059";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"74";"73";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1250";"2014-08-06 11:26:30.850";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-08-06 11:26:29.599";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"75";"74";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1250";"2014-08-06 11:26:33.370";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"425";"0";"2014-08-06 11:26:32.120";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"76";"75";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:35.906";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"420";"0";"2014-08-06 11:26:34.656";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"77";"76";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:38.444";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"331";"0";"2014-08-06 11:26:37.194";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"78";"77";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:40.979";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"381";"0";"2014-08-06 11:26:39.729";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"79";"78";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:43.508";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"344";"0";"2014-08-06 11:26:42.258";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"80";"79";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:46.047";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-08-06 11:26:44.797";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"81";"80";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1250";"2014-08-06 11:26:48.582";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"296";"0";"2014-08-06 11:26:47.331";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"82";"81";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:51.121";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"360";"0";"2014-08-06 11:26:49.871";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"83";"82";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:53.660";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-08-06 11:26:52.410";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"84";"83";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:56.198";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-08-06 11:26:54.948";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"85";"84";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:26:58.734";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-08-06 11:26:57.484";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"86";"85";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:27:01.273";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"336";"0";"2014-08-06 11:27:00.023";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"87";"86";"module.training_block2.exec-4347.GoNoGo2";;;;;;;;;;;;;"1249";"2014-08-06 11:27:03.803";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"313";"0";"2014-08-06 11:27:02.553";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"88";"87";"module.training_block3.exec-5821.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-08-06 11:27:14.112";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"342";"0";"2014-08-06 11:27:12.862";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"!(km*(";"1989";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-08-06 11:20:40.289";"2014-08-06 11:30:44.971";"1";"1";"1";"1";"0";"89";"88";"module.training_block3.exec-5821.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-08-06 11:27:16.645";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"340";"0";"2014-08-06 11:27:15.395";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
