"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2514.conditionType";"session.node-8108.blockOrder";"session.node-8108.IATorder";"session.node-8108.keyOrder";"session.node-9503.conditionType";"session.node-9732.blockOrder";"session.node-9732.IATorder";"session.node-9732.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"76";"75";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:03.539";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"338";"0";"2014-10-01 10:51:02.289";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"77";"76";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:06.054";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"366";"0";"2014-10-01 10:51:04.804";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"78";"77";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:08.570";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"291";"0";"2014-10-01 10:51:07.320";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"79";"78";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:11.085";"ST_failedStop";"30";"0";"FINISHED";"LEFT";"failure";"383";"1";"2014-10-01 10:51:09.835";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"80";"79";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:13.601";"ST_failedStop";"23";"0";"FINISHED";"LEFT";"failure";"411";"1";"2014-10-01 10:51:12.351";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"81";"80";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:16.117";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"311";"0";"2014-10-01 10:51:14.867";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"82";"81";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:18.632";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"836";"0";"2014-10-01 10:51:17.382";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"83";"82";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:21.148";"ST_failedStop";"6";"1";"FINISHED";"RIGHT";"failure";"384";"1";"2014-10-01 10:51:19.898";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"84";"83";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:23.648";"ST_failedStop";"29";"0";"FINISHED";"LEFT";"failure";"292";"1";"2014-10-01 10:51:22.398";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"85";"84";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:26.164";"ST_failedStop";"33";"0";"FINISHED";"LEFT";"failure";"320";"1";"2014-10-01 10:51:24.914";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"86";"85";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:28.679";"ST_failedStop";"7";"1";"FINISHED";"RIGHT";"failure";"300";"1";"2014-10-01 10:51:27.429";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"87";"86";"module.training_block2.exec-5627.GoNoGo2";;;;;;;;;;;;;"1248";"2014-10-01 10:51:31.195";"ST_failedStop";"3";"1";"FINISHED";"RIGHT";"failure";"313";"1";"2014-10-01 10:51:29.945";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"88";"87";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:42.132";"ST_failedStop";"8";"0";"FINISHED";"LEFT";"failure";"375";"1";"2014-10-01 10:51:40.882";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"89";"88";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:44.648";"ST_failedStop";"19";"0";"FINISHED";"LEFT";"failure";"371";"1";"2014-10-01 10:51:43.398";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"90";"89";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:47.164";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"400";"0";"2014-10-01 10:51:45.914";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"91";"90";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:49.679";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"308";"0";"2014-10-01 10:51:48.429";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"92";"91";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:52.195";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"312";"0";"2014-10-01 10:51:50.945";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"93";"92";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:54.710";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"308";"0";"2014-10-01 10:51:53.460";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"94";"93";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:57.226";"ST_failedStop";"18";"1";"FINISHED";"RIGHT";"failure";"625";"1";"2014-10-01 10:51:55.976";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"95";"94";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:51:59.742";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"493";"0";"2014-10-01 10:51:58.492";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"96";"95";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:02.257";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"361";"0";"2014-10-01 10:52:01.007";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"97";"96";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:04.773";"ST_failedStop";"6";"1";"FINISHED";"RIGHT";"failure";"446";"1";"2014-10-01 10:52:03.523";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"98";"97";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:07.289";"NST_wrongLoc";"10";"0";"FINISHED";"RIGHT";"failure";"330";"0";"2014-10-01 10:52:06.039";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"99";"98";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:09.804";"ST_failedStop";"0";"1";"FINISHED";"RIGHT";"failure";"254";"1";"2014-10-01 10:52:08.554";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"100";"99";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:12.320";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"266";"0";"2014-10-01 10:52:11.070";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"101";"100";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:14.835";"ST_failedStop";"29";"0";"FINISHED";"LEFT";"failure";"383";"1";"2014-10-01 10:52:13.585";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"102";"101";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:17.351";"ST_failedStop";"3";"0";"FINISHED";"RIGHT";"failure";"227";"1";"2014-10-01 10:52:16.101";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"103";"102";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:19.867";"ST_failedStop";"7";"1";"FINISHED";"RIGHT";"failure";"303";"1";"2014-10-01 10:52:18.617";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"104";"103";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:22.382";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"340";"0";"2014-10-01 10:52:21.132";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"105";"104";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:24.898";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"304";"0";"2014-10-01 10:52:23.648";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"106";"105";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2014-10-01 10:52:27.398";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"271";"0";"2014-10-01 10:52:26.148";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"107";"106";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:29.914";"ST_failedStop";"34";"1";"FINISHED";"RIGHT";"failure";"280";"1";"2014-10-01 10:52:28.664";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"108";"107";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:32.429";"ST_failedStop";"2";"0";"FINISHED";"LEFT";"failure";"212";"1";"2014-10-01 10:52:31.179";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"109";"108";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:34.945";"NST_miss";"27";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-01 10:52:33.695";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"110";"109";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:37.460";"ST_failedStop";"4";"0";"FINISHED";"LEFT";"failure";"261";"1";"2014-10-01 10:52:36.210";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"111";"110";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:39.960";"ST_failedStop";"5";"0";"FINISHED";"LEFT";"failure";"337";"1";"2014-10-01 10:52:38.710";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"112";"111";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:42.460";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"293";"0";"2014-10-01 10:52:41.210";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"113";"112";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:44.960";"ST_failedStop";"25";"0";"FINISHED";"LEFT";"failure";"385";"1";"2014-10-01 10:52:43.710";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"114";"113";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:47.460";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-10-01 10:52:46.210";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"115";"114";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:49.960";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-10-01 10:52:48.710";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"116";"115";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:52.460";"ST_failedStop";"1";"1";"FINISHED";"RIGHT";"failure";"316";"1";"2014-10-01 10:52:51.210";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"117";"116";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:54.960";"ST_failedStop";"23";"0";"FINISHED";"LEFT";"failure";"320";"1";"2014-10-01 10:52:53.710";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"118";"117";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:57.460";"ST_failedStop";"26";"1";"FINISHED";"RIGHT";"failure";"340";"1";"2014-10-01 10:52:56.210";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"119";"118";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:52:59.960";"ST_failedStop";"32";"1";"FINISHED";"RIGHT";"failure";"376";"1";"2014-10-01 10:52:58.710";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"120";"119";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:02.460";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"284";"0";"2014-10-01 10:53:01.210";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 10:46:53.148";"2014-10-01 10:55:02.820";"1";"1";;;;;"1";"0";"1";"121";"120";"module.training_block3.exec-1837.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2014-10-01 10:53:04.960";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"368";"0";"2014-10-01 10:53:03.710";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
