"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1588.conditionType";"session.node-5187.DPorder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"41";"40";"module.training_block1.exec-6146.GoNoGo1";"1249";"2014-02-11 17:57:05.127";"13";"0";"FINISHED";"LEFT";"success";"661";"0";"2014-02-11 17:57:03.877";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"42";"41";"module.training_block1.exec-6146.GoNoGo1";"1249";"2014-02-11 17:57:07.661";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:06.411";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"43";"42";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:10.198";"21";"1";"FINISHED";"RIGHT";"success";"707";"0";"2014-02-11 17:57:08.948";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"44";"43";"module.training_block1.exec-6146.GoNoGo1";"1249";"2014-02-11 17:57:12.733";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:11.483";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"45";"44";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:15.254";"16";"0";"FINISHED";"LEFT";"success";"629";"0";"2014-02-11 17:57:14.004";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"46";"45";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:17.782";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:16.531";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"47";"46";"module.training_block1.exec-6146.GoNoGo1";"1249";"2014-02-11 17:57:20.315";"20";"0";"FINISHED";"LEFT";"success";"654";"0";"2014-02-11 17:57:19.065";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"48";"47";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:22.842";"34";"0";"FINISHED";"LEFT";"success";"494";"0";"2014-02-11 17:57:21.592";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"49";"48";"module.training_block1.exec-6146.GoNoGo1";"1249";"2014-02-11 17:57:25.377";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:24.127";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"50";"49";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:27.907";"6";"0";"FINISHED";"LEFT";"failure";"368";"1";"2014-02-11 17:57:26.657";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"51";"50";"module.training_block1.exec-6146.GoNoGo1";"1250";"2014-02-11 17:57:30.431";"35";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:29.180";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"52";"51";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:57:46.501";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:45.251";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"53";"52";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:57:49.030";"24";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:47.780";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"54";"53";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:57:51.555";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:50.305";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"55";"54";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:57:54.087";"0";"0";"FINISHED";"LEFT";"success";"449";"0";"2014-02-11 17:57:52.837";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"56";"55";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:57:56.612";"23";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:55.362";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"57";"56";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:57:59.140";"6";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:57:57.889";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"58";"57";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:01.667";"14";"0";"FINISHED";"LEFT";"success";"432";"0";"2014-02-11 17:58:00.417";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"59";"58";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:04.195";"27";"1";"FINISHED";"RIGHT";"success";"426";"0";"2014-02-11 17:58:02.945";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"60";"59";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:06.731";"18";"1";"FINISHED";"RIGHT";"success";"408";"0";"2014-02-11 17:58:05.481";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"61";"60";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:09.259";"31";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:08.009";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"62";"61";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:11.787";"8";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:10.536";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"63";"62";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:14.316";"17";"0";"FINISHED";"LEFT";"success";"601";"0";"2014-02-11 17:58:13.066";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"64";"63";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:16.842";"5";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:15.591";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"65";"64";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:19.417";"20";"1";"FINISHED";"RIGHT";"success";"480";"0";"2014-02-11 17:58:18.167";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"66";"65";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:21.945";"26";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:20.695";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"67";"66";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:24.475";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:23.225";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"68";"67";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:27.005";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:25.755";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"69";"68";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:29.531";"10";"1";"FINISHED";"RIGHT";"success";"490";"0";"2014-02-11 17:58:28.281";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"70";"69";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:32.058";"32";"0";"FINISHED";"LEFT";"success";"619";"0";"2014-02-11 17:58:30.808";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"71";"70";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:34.575";"29";"1";"FINISHED";"RIGHT";"success";"546";"0";"2014-02-11 17:58:33.324";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"72";"71";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:37.101";"22";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:35.851";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"73";"72";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:39.626";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:38.376";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"74";"73";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:42.154";"21";"1";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:40.904";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"75";"74";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:44.680";"12";"0";"FINISHED";"LEFT";"success";"445";"0";"2014-02-11 17:58:43.430";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"76";"75";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:47.208";"16";"0";"FINISHED";"LEFT";"success";"749";"0";"2014-02-11 17:58:45.958";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"77";"76";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:49.732";"2";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:58:48.482";"1";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"78";"77";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:52.259";"33";"0";"FINISHED";"LEFT";"success";"672";"0";"2014-02-11 17:58:51.009";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"79";"78";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:54.785";"15";"0";"FINISHED";"LEFT";"failure";"653";"1";"2014-02-11 17:58:53.535";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"80";"79";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:58:57.313";"13";"0";"FINISHED";"LEFT";"success";"619";"0";"2014-02-11 17:58:56.063";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"81";"80";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:58:59.837";"35";"1";"FINISHED";"RIGHT";"success";"397";"0";"2014-02-11 17:58:58.587";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"82";"81";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:59:02.362";"28";"1";"FINISHED";"RIGHT";"success";"676";"0";"2014-02-11 17:59:01.112";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"83";"82";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:59:04.887";"11";"0";"FINISHED";"LEFT";"success";"749";"0";"2014-02-11 17:59:03.637";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"84";"83";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:59:07.410";"9";"0";"FINISHED";"LEFT";"success";"653";"0";"2014-02-11 17:59:06.160";"2";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"85";"84";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:59:09.934";"30";"0";"FINISHED";"LEFT";"success";"578";"0";"2014-02-11 17:59:08.684";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"86";"85";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1249";"2014-02-11 17:59:12.459";"34";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:59:11.209";"3";;;;;;;;;;;;;;;;;;;;;
"Yr2Prac_test";"1994";;"Windows 7";"Rachels Experiment - DP";"1.0";"2";"1";"1";"2";"1";"1";"2014-02-11 17:53:46.692";"2014-02-11 17:59:52.630";"1";"1";"1";"87";"86";"module.training_block2.exec-1094.GoNoGo2";;;;;;;;;;;;"1250";"2014-02-11 17:59:14.982";"25";"0";"FINISHED";"NONE";"success";"0";"1";"2014-02-11 17:59:13.732";"3";;;;;;;;;;;;;;;;;;;;;
