"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1104.DevalQorder";"session.node-1758.conditionType";"session.node-3359.conditionType";"session.node-7257.DevalQorder";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"38";"37";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:27.887";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"284";"0";"2014-10-13 19:38:26.637";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"39";"38";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:38:30.441";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"291";"0";"2014-10-13 19:38:29.190";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"40";"39";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:38:32.956";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"264";"0";"2014-10-13 19:38:31.704";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"41";"40";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:38:35.469";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"263";"0";"2014-10-13 19:38:34.218";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"42";"41";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:38:38.020";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"289";"0";"2014-10-13 19:38:36.769";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"43";"42";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:40.576";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"275";"0";"2014-10-13 19:38:39.326";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"44";"43";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:43.130";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"258";"0";"2014-10-13 19:38:41.879";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"45";"44";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:45.679";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-10-13 19:38:44.428";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"46";"45";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:38:48.236";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"281";"0";"2014-10-13 19:38:46.985";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"47";"46";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:50.756";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"336";"0";"2014-10-13 19:38:49.506";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"48";"47";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:53.291";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"265";"0";"2014-10-13 19:38:52.040";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"49";"48";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:55.804";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"288";"0";"2014-10-13 19:38:54.553";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"50";"49";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:38:58.366";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"279";"0";"2014-10-13 19:38:57.115";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"51";"50";"module.training_block1.exec-5359.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:00.886";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"351";"0";"2014-10-13 19:38:59.635";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"52";"51";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:11.865";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"403";"0";"2014-10-13 19:39:10.614";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"53";"52";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:14.379";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"281";"0";"2014-10-13 19:39:13.128";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"54";"53";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:16.892";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"272";"0";"2014-10-13 19:39:15.641";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"55";"54";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:19.408";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"285";"0";"2014-10-13 19:39:18.157";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"56";"55";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:21.924";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"305";"0";"2014-10-13 19:39:20.673";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"57";"56";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:24.439";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"501";"0";"2014-10-13 19:39:23.188";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"58";"57";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:26.953";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"308";"0";"2014-10-13 19:39:25.702";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"59";"58";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:29.468";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"257";"0";"2014-10-13 19:39:28.217";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"60";"59";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:31.984";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"517";"0";"2014-10-13 19:39:30.733";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"61";"60";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:34.499";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"274";"0";"2014-10-13 19:39:33.248";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"62";"61";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:37.012";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"298";"0";"2014-10-13 19:39:35.760";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"63";"62";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:39.526";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"504";"0";"2014-10-13 19:39:38.275";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"64";"63";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:42.040";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"301";"0";"2014-10-13 19:39:40.789";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"65";"64";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:44.555";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"282";"0";"2014-10-13 19:39:43.304";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"66";"65";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:47.067";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"434";"0";"2014-10-13 19:39:45.816";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"67";"66";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:49.581";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-13 19:39:48.329";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"68";"67";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:52.096";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"327";"0";"2014-10-13 19:39:50.844";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"69";"68";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:54.611";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"323";"0";"2014-10-13 19:39:53.360";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"70";"69";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:39:57.123";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"482";"0";"2014-10-13 19:39:55.873";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"71";"70";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:39:59.638";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"464";"0";"2014-10-13 19:39:58.387";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"72";"71";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:02.154";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"276";"0";"2014-10-13 19:40:00.903";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"73";"72";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:04.669";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"313";"0";"2014-10-13 19:40:03.418";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"74";"73";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:07.181";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"321";"0";"2014-10-13 19:40:05.930";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"75";"74";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:09.695";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"336";"0";"2014-10-13 19:40:08.444";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"76";"75";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:12.213";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"306";"0";"2014-10-13 19:40:10.962";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"77";"76";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-10-13 19:40:14.728";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"285";"0";"2014-10-13 19:40:13.478";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"78";"77";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:17.244";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"283";"0";"2014-10-13 19:40:15.993";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"sophiefs";"1994";;"Mac OS X";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-13 19:35:52.834";"2014-10-13 19:48:49.546";"1";"0";"0";;;"79";"78";"module.training_block2.exec-3411.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1251";"2014-10-13 19:40:19.756";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"251";"0";"2014-10-13 19:40:18.505";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
