"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4530.DevalQorder";"session.node-5357.conditionType";"session.node-6190.DevalQorder";"session.node-9235.conditionType";"trial.id";"trial.index";"trial.name";"trial.deval1.durationTime";"trial.deval1.endTime";"trial.deval1.icon";"trial.deval1.Resp_Attractive";"trial.deval1.Resp_Eat";"trial.deval1.Resp_Taste";"trial.deval1.RT_Attractive";"trial.deval1.RT_Eat";"trial.deval1.RT_Taste";"trial.deval1.startTime";"trial.deval1.stimulus type";"trial.devalPractice.durationTime";"trial.devalPractice.endTime";"trial.devalPractice.icon";"trial.devalPractice.Resp_Attractive";"trial.devalPractice.Resp_Eat";"trial.devalPractice.Resp_Taste";"trial.devalPractice.RT_Attractive";"trial.devalPractice.RT_Eat";"trial.devalPractice.RT_Taste";"trial.devalPractice.startTime";"trial.devalPractice.stimulus type";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"81";"80";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:27.564";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"349";"0";"2014-10-16 11:08:26.301";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"82";"81";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:08:30.107";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"351";"0";"2014-10-16 11:08:28.844";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"83";"82";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:32.650";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"416";"0";"2014-10-16 11:08:31.386";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"84";"83";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:35.193";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"353";"0";"2014-10-16 11:08:33.929";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"85";"84";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:37.736";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"370";"0";"2014-10-16 11:08:36.472";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"86";"85";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:40.278";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"363";"0";"2014-10-16 11:08:39.015";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"87";"86";"module.training_block2.exec-1318.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:08:42.821";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"397";"0";"2014-10-16 11:08:41.558";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"88";"87";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:53.866";"NST_correctLoc";"13";"1";"FINISHED";"RIGHT";"success";"456";"0";"2014-10-16 11:08:52.602";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"89";"88";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:56.409";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"425";"0";"2014-10-16 11:08:55.145";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"90";"89";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:08:58.952";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"410";"0";"2014-10-16 11:08:57.688";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"91";"90";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:01.494";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"371";"0";"2014-10-16 11:09:00.231";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"92";"91";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:04.037";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"460";"0";"2014-10-16 11:09:02.774";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"93";"92";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:06.596";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"430";"0";"2014-10-16 11:09:05.332";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"94";"93";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:09.138";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"431";"0";"2014-10-16 11:09:07.875";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"95";"94";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:11.681";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"368";"0";"2014-10-16 11:09:10.418";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"96";"95";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:14.224";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"345";"0";"2014-10-16 11:09:12.960";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"97";"96";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:09:16.767";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"395";"0";"2014-10-16 11:09:15.503";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"98";"97";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:19.310";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"412";"0";"2014-10-16 11:09:18.046";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"99";"98";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:21.852";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"325";"0";"2014-10-16 11:09:20.589";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"100";"99";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:24.395";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"326";"0";"2014-10-16 11:09:23.132";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"101";"100";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:26.938";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"471";"0";"2014-10-16 11:09:25.674";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"102";"101";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:29.481";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-10-16 11:09:28.217";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"103";"102";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:32.024";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"354";"0";"2014-10-16 11:09:30.760";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"104";"103";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:34.566";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"363";"0";"2014-10-16 11:09:33.303";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"105";"104";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:09:37.109";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"460";"0";"2014-10-16 11:09:35.846";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"106";"105";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:39.652";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-10-16 11:09:38.388";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"107";"106";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:42.195";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"342";"0";"2014-10-16 11:09:40.931";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"108";"107";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:44.738";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"359";"0";"2014-10-16 11:09:43.474";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"109";"108";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:47.296";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"569";"0";"2014-10-16 11:09:46.032";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"110";"109";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:49.839";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"362";"0";"2014-10-16 11:09:48.575";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"111";"110";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:52.382";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"412";"0";"2014-10-16 11:09:51.118";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"112";"111";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:54.924";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"373";"0";"2014-10-16 11:09:53.661";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"113";"112";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:09:57.467";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"382";"0";"2014-10-16 11:09:56.204";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"114";"113";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:00.010";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"327";"0";"2014-10-16 11:09:58.746";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"115";"114";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:02.553";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"424";"0";"2014-10-16 11:10:01.289";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"116";"115";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:05.096";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-10-16 11:10:03.832";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"117";"116";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:07.638";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-10-16 11:10:06.375";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"118";"117";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:10.181";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"388";"0";"2014-10-16 11:10:08.918";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"119";"118";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:12.724";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"349";"0";"2014-10-16 11:10:11.460";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"120";"119";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:15.267";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"326";"0";"2014-10-16 11:10:14.003";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"121";"120";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:17.810";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"343";"0";"2014-10-16 11:10:16.546";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"122";"121";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-16 11:10:20.353";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"352";"0";"2014-10-16 11:10:19.089";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1412569";"1996";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"2";"2";"2014-10-16 11:03:27.139";"2014-10-16 11:16:21.946";"1";;"0";"1";;"123";"122";"module.training_block3.exec-2844.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-16 11:10:22.895";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"290";"0";"2014-10-16 11:10:21.632";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
