"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2099.conditionType";"session.node-8478.DPorder";"trial.id";"trial.index";"trial.name";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"76";"75";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:43:50.317";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"308";"0";"2015-02-12 19:43:49.067";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"77";"76";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:43:52.860";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"311";"0";"2015-02-12 19:43:51.610";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"78";"77";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:43:55.407";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"341";"0";"2015-02-12 19:43:54.157";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"79";"78";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:43:57.948";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"355";"0";"2015-02-12 19:43:56.698";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"80";"79";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:44:00.492";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"321";"0";"2015-02-12 19:43:59.241";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"81";"80";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:44:03.030";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"294";"0";"2015-02-12 19:44:01.779";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"82";"81";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:44:05.568";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"304";"0";"2015-02-12 19:44:04.318";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"83";"82";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:44:08.102";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"401";"0";"2015-02-12 19:44:06.852";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"84";"83";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:44:10.653";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"294";"0";"2015-02-12 19:44:09.403";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"85";"84";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:44:13.192";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"278";"0";"2015-02-12 19:44:11.942";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"86";"85";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:44:15.736";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"384";"0";"2015-02-12 19:44:14.486";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"87";"86";"module.training_block2.exec-8992.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:44:18.272";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"340";"0";"2015-02-12 19:44:17.021";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"88";"87";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:22.716";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"376";"0";"2015-02-12 19:45:21.466";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"89";"88";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:25.255";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"283";"0";"2015-02-12 19:45:24.005";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"90";"89";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:27.791";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"245";"0";"2015-02-12 19:45:26.540";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"91";"90";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:30.330";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"287";"0";"2015-02-12 19:45:29.080";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"92";"91";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:32.871";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"217";"0";"2015-02-12 19:45:31.621";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"93";"92";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:35.409";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"263";"0";"2015-02-12 19:45:34.159";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"94";"93";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:37.941";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"267";"0";"2015-02-12 19:45:36.691";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"95";"94";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:40.476";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"267";"0";"2015-02-12 19:45:39.226";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"96";"95";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:43.019";"NST_correctLoc";"24";"0";"FINISHED";"LEFT";"success";"226";"0";"2015-02-12 19:45:41.768";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"97";"96";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:45.557";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"288";"0";"2015-02-12 19:45:44.305";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"98";"97";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:48.097";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"242";"0";"2015-02-12 19:45:46.847";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"99";"98";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:50.633";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"281";"0";"2015-02-12 19:45:49.383";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"100";"99";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:53.169";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"332";"0";"2015-02-12 19:45:51.919";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"101";"100";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:45:55.704";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"251";"0";"2015-02-12 19:45:54.454";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"102";"101";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:45:58.243";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"269";"0";"2015-02-12 19:45:56.993";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"103";"102";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:00.781";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"243";"0";"2015-02-12 19:45:59.531";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"104";"103";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:03.324";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"276";"0";"2015-02-12 19:46:02.074";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"105";"104";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:05.884";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"279";"0";"2015-02-12 19:46:04.634";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"106";"105";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:08.437";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"287";"0";"2015-02-12 19:46:07.187";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"107";"106";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:10.981";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"257";"0";"2015-02-12 19:46:09.731";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"108";"107";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:13.529";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"250";"0";"2015-02-12 19:46:12.279";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"109";"108";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:16.066";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"271";"0";"2015-02-12 19:46:14.816";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"110";"109";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:18.607";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"380";"0";"2015-02-12 19:46:17.357";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"111";"110";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:21.149";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"277";"0";"2015-02-12 19:46:19.899";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"112";"111";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:23.698";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"271";"0";"2015-02-12 19:46:22.448";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"113";"112";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:26.241";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"295";"0";"2015-02-12 19:46:24.991";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"114";"113";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:28.784";"NST_wrongLoc";"17";"0";"FINISHED";"RIGHT";"failure";"282";"0";"2015-02-12 19:46:27.534";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"115";"114";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:31.328";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"272";"0";"2015-02-12 19:46:30.077";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"116";"115";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:33.866";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"257";"0";"2015-02-12 19:46:32.616";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"117";"116";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:36.404";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"276";"0";"2015-02-12 19:46:35.154";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"118";"117";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2015-02-12 19:46:38.954";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"216";"0";"2015-02-12 19:46:37.704";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"119";"118";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:41.497";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"241";"0";"2015-02-12 19:46:40.247";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-12 19:38:58.220";"2015-02-12 19:51:08.988";"1";"0";"2";"120";"119";"module.training_block3.exec-5042.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-12 19:46:44.043";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"194";"0";"2015-02-12 19:46:42.793";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
